Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
257,-15239.19,6043180.0,1.29,58.1,92.0
258,-14679.22,5707693.0,1.35,56.9,92.0
259,-15057.39,5761100.75,1.36,55.1,92.0
260,-14429.33,5380602.0,1.47,55.9,92.1
261,-14903.29,5882565.75,1.45,56.6,92.1
262,-15164.91,5706842.875,1.34,54.4,92.0
263,-15986.89,6349829.375,1.32,53.6,92.1
264,-15461.59,5794390.5,1.3,54.0,92.1
265,-15611.43,6262889.75,1.31,54.0,92.1
266,-15331.14,5887480.125,1.37,55.4,92.1
267,-15688.33,6173177.5,1.44,57.3,92.1
268,-16024.53,6258998.875,1.33,54.4,92.6
269,-15006.57,5839021.125,1.28,55.4,92.6
270,-14611.8,5369647.875,1.4,56.1,92.7
271,-15525.84,6011369.0,1.39,56.5,92.7
272,-15710.92,6286353.125,1.48,79.6,92.7
273,-14958.09,5612223.125,1.54,97.8,92.5
274,-15222.46,5788302.875,1.4,99.9,92.2
275,-14509.97,5153833.125,1.37,100.0,92.4
276,-15870.4,5537347.125,1.43,100.0,92.4
277,-15120.45,5413729.125,1.34,100.0,92.4
278,-15512.86,5072531.5,1.46,100.0,92.3
279,-15281.07,5655977.5,1.44,97.9,91.3
280,-15549.6,5216791.375,1.37,100.0,91.2
281,-15659.36,5767357.125,1.37,100.0,91.3
282,-14623.64,5675500.125,1.45,99.5,91.0
283,-15069.27,5785081.875,1.38,99.9,90.7
284,-15647.7,5985372.75,1.48,100.0,90.7
285,-15327.86,5416376.375,1.57,99.2,90.0
286,-15919.3,6093888.875,1.36,100.0,89.9
287,-15992.43,5987314.875,1.38,100.0,89.8
288,-14935.67,5447062.875,1.34,100.0,89.8
289,-15273.11,5333273.875,1.31,100.0,89.9
290,-14838.47,5192845.875,1.45,100.0,89.7
291,-15632.9,5823644.75,1.54,99.8,89.6
292,-15048.48,5155727.875,1.35,100.0,89.5
293,-15507.85,5751318.25,1.46,100.0,89.5
294,-15839.62,5901590.375,1.4,100.0,89.5
295,-14872.36,5468037.625,1.31,100.0,89.5
296,-15240.0,5440768.125,1.54,99.9,89.4
297,-15633.42,5022122.375,1.48,99.9,88.9
298,-16227.62,5965938.625,1.36,100.0,88.8
299,-14751.36,5462761.375,1.37,100.0,88.9
300,-15799.06,5804188.875,1.39,100.0,88.9
301,-15568.6,5402974.125,1.34,100.0,89.0
302,-15596.24,5210332.375,1.52,99.8,88.8
303,-14852.52,5185556.375,1.41,100.0,88.8
304,-14677.73,4993883.375,1.37,100.0,88.8
305,-16324.24,5524357.5,1.43,100.0,88.4
306,-16363.34,5519711.625,1.38,100.0,88.2
307,-15653.57,5574653.25,1.39,100.0,88.2
308,-15538.58,5860845.0,1.36,100.0,88.1
309,-15653.46,5156976.5,1.33,100.0,88.2
310,-15630.27,5425527.625,1.38,100.0,88.1
311,-14626.27,4746655.125,1.32,100.0,88.2
312,-15319.13,4725195.875,1.34,100.0,88.0
313,-15628.03,5654452.125,1.4,99.6,87.0
314,-15702.08,5367114.125,1.51,99.8,86.5
315,-14698.72,4929013.875,1.37,100.0,86.4
316,-15742.07,5495495.875,1.55,100.0,86.3
317,-15067.25,5115346.5,1.51,99.8,86.0
318,-15489.45,5262334.0,1.3,83.7,85.9
319,-15810.7,5655167.25,1.34,55.6,86.1
320,-14537.05,4527236.625,1.4,55.0,86.0
321,-15033.9,5131433.0,1.35,56.9,86.1
322,-14243.27,4599900.0,1.36,55.0,86.1
323,-15774.84,5253465.0,1.38,53.5,86.1
324,-14472.61,4648652.5,1.25,54.4,86.1
325,-15175.06,4791267.25,1.35,55.7,86.1
326,-14829.9,4555239.625,1.43,55.9,86.2
327,-15493.18,4482779.5,1.38,55.9,86.2
328,-14919.44,4786442.75,1.5,55.2,86.2
329,-14270.32,4527409.375,1.5,53.6,86.1
330,-15286.45,4890381.0,1.35,54.3,86.2
331,-14640.18,4630838.75,1.28,56.2,86.1
332,-15277.3,4924529.875,1.28,54.6,86.1
333,-15904.86,4797126.375,1.34,55.8,86.2
334,-14913.19,4764068.5,1.34,56.1,86.2
335,-15452.61,4448285.625,1.51,55.3,86.3
336,-14726.62,4500613.25,1.38,53.9,86.3
337,-15011.54,4833224.375,1.32,57.6,86.4
338,-15657.29,4877502.0,1.41,54.7,86.4
339,-14671.15,4541098.875,1.24,55.2,86.4
340,-15459.15,4937397.75,1.34,59.4,86.5
341,-14532.14,4396714.125,1.43,55.3,86.6
342,-15116.57,4600148.875,1.32,55.4,86.7
343,-14638.52,4284203.75,1.33,53.8,86.7
344,-15515.79,4579341.25,1.35,54.1,86.8
345,-15694.64,5124153.625,1.29,54.2,86.7
346,-15548.13,4241236.125,1.3,55.4,86.6
347,-15321.29,4652562.25,1.4,55.4,86.8
348,-14975.93,4431023.375,1.44,54.9,86.8
349,-15337.8,4430996.25,1.4,55.4,86.8
350,-14833.45,4371552.5,1.43,55.8,86.9
351,-14663.17,4101950.75,1.44,55.2,86.9
352,-14651.38,4213607.75,1.24,55.3,87.0
353,-15663.48,4712653.125,1.31,55.1,87.1
354,-15273.81,4736375.375,1.39,54.5,86.9
355,-15619.05,4663224.75,1.36,54.7,87.0
356,-14712.21,4291979.0,1.32,57.3,87.1
357,-14967.76,4306785.5,1.41,54.6,87.1
358,-15321.07,4583083.75,1.25,55.8,87.1
359,-15379.2,4261321.5,1.33,96.7,87.2
360,-15064.77,4363384.375,1.42,100.0,87.3
361,-15384.65,4426950.25,1.4,100.0,87.6
362,-14721.27,4065598.0625,1.46,100.0,87.4
363,-14949.67,4235925.25,1.5,98.8,87.6
364,-15177.96,4230123.75,1.38,75.3,87.2
365,-15336.63,4176194.0,1.35,56.0,87.4
366,-14589.06,3886974.6875,1.37,55.2,87.5
367,-15441.47,4440817.0,1.28,54.8,87.4
368,-14713.76,4308116.75,1.3,56.3,87.5
369,-15319.73,4316462.625,1.4,56.6,87.4
370,-14540.84,3947655.9375,1.31,55.8,87.4
371,-15319.68,3820166.75,1.4,55.2,87.3
372,-16128.13,4095931.5625,1.52,56.6,87.4
373,-15187.65,4081566.3125,1.41,56.9,87.6
374,-15174.68,3756118.0625,1.28,54.9,87.6
375,-15213.6,3931856.9375,1.41,57.0,87.7
376,-15150.64,4257727.625,1.46,54.6,87.8
377,-14831.14,3830416.875,1.36,55.4,87.8
378,-14752.91,3661941.875,1.43,54.5,87.8
379,-15767.19,4038214.0,1.58,55.1,87.9
380,-15171.92,3901841.75,1.46,55.0,87.9
381,-15439.35,3691403.0,1.32,53.7,87.8
382,-14714.18,3603997.5,1.23,59.1,88.0
383,-15116.47,3757756.125,1.32,100.0,88.0
384,-14917.56,3924753.75,1.36,100.0,88.1
385,-14990.91,3180772.0,1.52,99.4,87.8
386,-15612.73,3897918.0,1.47,99.9,87.8
387,-15255.67,3717322.6875,1.33,100.0,87.7
388,-14904.76,3697288.8125,1.37,100.0,87.8
389,-15116.52,3701507.125,1.3,100.0,87.8
390,-15928.29,4116486.4375,1.36,100.0,87.8
391,-15692.83,3926234.0,1.4,99.6,87.4
392,-15020.27,3516286.5,1.35,100.0,87.4
393,-14716.45,3574565.625,1.35,100.0,87.4
394,-14949.2,3577012.5,1.36,100.0,87.2
395,-15381.33,3635993.0625,1.39,90.5,87.3
396,-15399.73,3574046.1875,1.38,55.1,87.4
397,-15772.45,3974803.1875,1.49,53.8,87.1
398,-15739.7,3637341.5625,1.48,55.1,87.1
399,-15073.61,3428872.0625,1.33,53.7,87.2
400,-15064.7,3497960.25,1.36,54.1,86.8
401,-14809.46,3424907.625,1.35,92.1,86.8
402,-15607.18,3380796.9375,1.36,100.0,86.8
403,-15280.4,3254053.0,1.47,96.9,86.4
404,-14658.74,3246458.8125,1.45,99.7,85.1
405,-14887.75,3245258.0,1.34,100.0,85.1
406,-14952.95,3166866.125,1.38,100.0,85.2
407,-15055.6,3252484.0,1.35,100.0,85.3
408,-14972.28,3364654.125,1.3,100.0,85.3
409,-14327.31,3094480.0625,1.39,100.0,85.4
410,-15309.19,3433875.6875,1.42,100.0,85.5
411,-15806.72,3370592.875,1.41,100.0,85.4
412,-15124.27,3436807.3125,1.45,100.0,85.6
413,-15310.23,3400840.625,1.37,100.0,85.6
414,-14807.22,3188337.125,1.33,100.0,85.7
415,-14659.12,3089309.1875,1.36,100.0,85.3
416,-15529.31,3107869.1875,1.44,100.0,85.3
417,-16281.74,3279214.6875,1.52,100.0,85.3
418,-15033.91,3058496.1875,1.46,100.0,85.5
419,-15548.15,3201986.6875,1.41,100.0,85.2
420,-15175.79,2871763.5625,1.33,100.0,85.3
421,-15013.79,2864923.0,1.31,100.0,85.4
422,-14695.97,2882250.6875,1.35,100.0,85.4
423,-15817.03,3141710.75,1.5,98.4,85.3
424,-15637.02,2757710.3125,1.45,98.7,85.3
425,-14738.91,2758240.625,1.36,100.0,85.2
426,-14995.77,2982167.0625,1.35,100.0,85.4
427,-14707.89,2889076.5625,1.31,100.0,85.4
428,-14898.23,2653482.6875,1.33,100.0,85.5
429,-14970.34,2693218.9375,1.47,98.5,85.1
430,-15328.81,2707656.375,1.46,100.0,85.2
431,-14761.87,2753139.0,1.41,100.0,85.2
432,-14985.44,2816497.125,1.46,100.0,85.7
433,-14581.95,2494004.8125,1.33,100.0,85.7
434,-14591.49,2569528.125,1.35,100.0,85.7
435,-15152.71,2555360.0625,1.45,98.7,85.2
436,-15564.43,2775179.0,1.5,100.0,85.4
437,-15675.53,2657556.125,1.4,100.0,85.3
438,-14816.92,2497779.125,1.44,100.0,85.4
439,-15127.85,2519869.0625,1.27,100.0,85.2
440,-15208.44,2534881.3125,1.32,100.0,85.2
441,-14531.45,2394757.375,1.45,98.9,84.9
442,-15205.65,2600089.125,1.37,99.9,84.9
443,-15534.19,2340474.125,1.48,100.0,84.9
444,-14421.29,2172375.0625,1.5,99.4,84.9
445,-14971.76,2530563.875,1.35,100.0,84.9
446,-15311.86,2346574.375,1.36,100.0,84.9
447,-15126.38,2308228.0,1.37,100.0,84.8
448,-15626.91,2583635.8125,1.33,100.0,84.8
449,-14761.03,2204555.75,1.37,100.0,84.9
450,-14236.54,2013029.2188,1.35,100.0,84.8
451,-15164.64,2134712.625,1.31,100.0,84.9
452,-14429.27,1982746.25,1.42,99.8,84.8
453,-14945.32,2395552.6875,1.43,100.0,84.9
454,-15175.26,2282241.75,1.42,100.0,84.8
455,-15679.38,2164560.0,1.59,99.8,84.9
456,-15432.85,2210661.5625,1.47,99.6,84.7
457,-15685.12,2340906.5,1.32,100.0,84.7
458,-15339.21,2005355.4688,1.35,100.0,84.8
459,-14719.58,2025693.5312,1.36,100.0,84.9
460,-14673.44,1952992.25,1.37,100.0,84.8
461,-14826.72,2035994.7812,1.46,97.7,84.5
462,-14902.04,2142871.0625,1.37,100.0,84.4
463,-15473.85,2140758.875,1.4,100.0,84.5
464,-15090.84,2004197.9062,1.35,100.0,84.5
465,-15092.86,1949740.5625,1.3,100.0,84.5
466,-15402.53,1864493.25,1.44,100.0,84.6
467,-15760.41,1961477.75,1.41,99.7,84.5
468,-15647.69,2214972.125,1.33,100.0,84.5
469,-15702.75,2104114.875,1.35,100.0,84.6
470,-15207.22,1715535.4062,1.32,100.0,84.5
471,-14829.98,1609482.8438,1.34,100.0,84.5
472,-15036.07,1977758.9375,1.46,88.2,84.3
473,-15307.0,1683934.8125,1.51,100.0,84.3
474,-15626.06,1802268.4688,1.4,100.0,84.4
475,-15600.38,1642645.5,1.48,100.0,84.5
476,-15042.07,1579789.2188,1.38,100.0,84.6
477,-15286.14,1724199.2812,1.34,100.0,84.4
478,-14433.05,1620454.9375,1.35,100.0,84.4
479,-14355.94,1661096.8438,1.33,100.0,84.5
480,-15676.6,1860606.8438,1.4,100.0,84.5
481,-14922.8,1518209.75,1.47,100.0,84.5
482,-14500.93,1498851.0625,1.29,100.0,84.6
483,-15051.42,1520482.5312,1.33,100.0,84.6
484,-15242.78,1343248.7188,1.47,100.0,84.5
485,-14839.71,1359320.9062,1.39,100.0,84.6
486,-14419.17,1319844.0625,1.45,100.0,84.6
487,-14743.05,1350705.8438,1.35,99.3,83.0
488,-14768.97,1352059.875,1.3,100.0,83.1
489,-15435.43,1481846.125,1.36,100.0,83.1
490,-15376.44,1308615.3125,1.34,100.0,82.5
491,-15756.51,1489714.25,1.37,100.0,82.5
492,-14678.64,1181533.3125,1.47,99.5,82.6
493,-15427.37,1403814.625,1.4,100.0,82.7
494,-15470.32,1416343.4375,1.32,100.0,82.6
495,-14759.55,1226259.5312,1.41,100.0,82.7
496,-15279.95,1250836.1562,1.32,100.0,82.8
497,-14822.19,1291847.125,1.38,100.0,82.8
498,-15052.88,1292518.3125,1.42,99.9,82.8
499,-15278.44,1151528.6875,1.33,100.0,82.7
500,-15257.22,1147784.0,1.37,100.0,82.7
501,-14924.02,1136996.0,1.34,100.0,82.7
502,-15252.98,1124759.9688,1.37,100.0,82.8
503,-15234.93,1100697.0938,1.54,98.4,82.7
504,-15609.84,1152142.125,1.55,93.1,82.4
505,-15445.83,1198377.625,1.35,100.0,82.3
506,-14818.95,1032974.2188,1.41,100.0,82.4
507,-14542.81,1014531.7031,1.32,100.0,82.3
508,-14763.18,1011655.5781,1.33,100.0,82.7
509,-15609.05,1125419.0938,1.46,95.3,82.3
510,-15525.07,1131571.0625,1.51,99.5,82.2
511,-15122.08,986951.5156,1.4,100.0,81.9
512,-15079.05,957240.4844,1.43,100.0,81.9
513,-14773.28,1123073.4062,1.34,100.0,81.9
514,-14503.14,896219.5156,1.33,100.0,81.9
515,-14544.05,825139.6406,1.44,100.0,81.9
516,-14929.72,909663.375,1.31,100.0,82.0
517,-15619.71,800657.6562,1.46,100.0,81.7
518,-15320.65,738101.3125,1.45,98.5,81.5
519,-14602.89,821976.5781,1.28,100.0,81.5
520,-15823.31,893971.125,1.38,100.0,81.6
521,-14660.89,799925.0625,1.45,100.0,81.6
522,-15719.17,806728.7812,1.39,100.0,81.6
523,-15136.57,858102.7344,1.45,100.0,81.5
524,-15444.77,732392.2344,1.55,90.1,81.4
525,-14574.49,717378.625,1.32,100.0,81.4
526,-15797.88,758509.7969,1.37,100.0,81.4
527,-15349.18,612902.3594,1.38,100.0,81.4
528,-15233.33,748707.5312,1.34,100.0,81.4
529,-15165.61,877299.3594,1.41,100.0,81.5
